FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
636,247219.482,104409.93058756253,0.1973147897337468,5,12,0,Sole,445110,24
675,96264.849,34252.54811953417,0.23420361959655278,5,11,0,LLC,445250,13
617,228403.868,77902.74592277942,0.24432586350080204,5,12,0,Partner,445131,13
690,110336.506,77776.75344353473,0.11821924194879918,5,10,1,Partner,444140,16
782,37609.192,12387.337347703362,0.25300831368045384,4,11,1,Sole,445250,20
740,272918.274,108959.09727229437,0.2087314420673255,4,10,0,Corp,445292,19
750,394246.227,446827.21099706,0.07352697293588992,4,10,0,Sole,722514,22
725,88227.318,38933.627149463166,0.1888412932033068,4,9,0,Corp,459910,15
786,112412.876,77747.72399678906,0.12048892475686554,4,13,0,Sole,722513,16
657,93151.995,26641.90001703559,0.2913705946286237,5,10,0,LLC,459310,25
662,231304.525,123674.63462904144,0.15585554096156645,5,10,0,Sole,722511,21
688,65438.32,47029.199614860394,0.11595335191735266,5,12,1,Corp,445230,22
661,118621.253,155296.1652819156,0.06365324216938535,5,11,0,Sole,445250,15
756,135536.911,63207.46730868409,0.1786931681374543,4,10,1,Corp,445320,18
576,74364.392,30673.749327124377,0.20203049195511016,5,8,0,Sole,459210,15
686,74834.647,188779.12903332172,0.03303448116996327,5,11,1,Corp,722513,13
694,497349.985,184549.88592493458,0.22457793390450195,5,11,0,Partner,722410,14
668,265014.249,83046.80133510844,0.2659286136847713,5,8,1,LLC,722330,16
753,274787.876,58555.810298841054,0.39106263835819355,4,12,1,Partner,459210,24
677,81963.242,39173.058783235254,0.17436142029301505,5,8,1,LLC,722514,17
701,157234.176,295256.75702483935,0.04437780910428981,5,10,1,LLC,445240,28
626,415825.327,138120.60270194127,0.2508829957693654,5,12,0,Sole,459210,20
670,200744.721,287700.1077173515,0.058146404194033156,5,8,0,Sole,444240,21
633,323218.535,246349.3079648765,0.10933612170125086,5,10,0,Corp,459310,16
661,151558.149,50134.5429316633,0.2519190364857882,5,12,0,Sole,722513,21
675,479062.341,410926.0599371944,0.09715096130944245,5,11,0,Corp,458210,18
755,224528.709,72962.50611206357,0.2564430246031034,4,12,1,LLC,445250,13
682,366036.607,320428.2700664769,0.0951946299151604,5,9,1,Corp,441120,26
737,63660.222,33792.36106807105,0.15698869011589972,4,9,1,LLC,441120,16
791,131920.082,69846.53998716906,0.15739276660928608,4,10,0,Partner,722513,11
683,212310.818,135059.00846282256,0.13099880095400573,5,11,1,Sole,458310,20
711,538421.292,271554.4103610177,0.16522818001869202,5,11,1,Partner,445240,22
702,302470.042,88433.50305719281,0.28502587777204647,5,11,0,Partner,722513,19
679,195086.322,458555.0643911825,0.035453088979803246,5,10,1,Corp,445320,17
728,366122.745,157941.66187023532,0.19317403900097724,4,10,1,Sole,445110,20
710,74937.772,20452.49689585333,0.305332613672194,5,10,0,Corp,459210,21
716,342063.09,165221.04075266403,0.1725280107796463,4,11,0,Partner,722410,18
666,701212.721,488248.60853215004,0.1196816384020865,5,10,0,LLC,459210,19
730,65049.411,13460.241729203133,0.4027256240308931,4,12,0,Partner,445291,16
713,220303.477,78256.29666532364,0.23459611386732382,5,8,0,Corp,459910,14
670,107931.99,94974.6504282506,0.09470245438591894,5,9,0,LLC,445131,23
747,300035.908,98878.778808811825,0.25286510042441107,4,13,1,Sole,459310,20
649,162497.608,37474.03416358471,0.3613560065142978,5,10,0,Sole,458310,23
671,56710.931,40012.794994748714,0.11810999249832199,5,8,0,LLC,459210,18
713,391062.934,223512.52593844317,0.14580202025146655,5,12,1,Sole,722511,19
680,43779.309,13512.064108708186,0.2700013647543885,5,12,0,LLC,445110,20
619,17824.6,4557.326596665686,0.32593304469776124,5,9,0,Corp,445250,11
731,10995.676,5214.176535975656,0.17573366130034138,4,9,0,LLC,445320,17
715,170497.814,82725.41094928229,0.1717507474864945,4,12,1,LLC,445291,15
704,131547.475,24446.996352344326,0.44841048877082657,5,8,0,Corp,459910,21
750,280842.542,142505.92493785452,0.16422857629865376,4,10,0,LLC,445250,18
721,108145.267,41651.685953081986,0.21636832644625492,4,12,0,Sole,445291,23
663,206910.429,64040.067551103464,0.2692460581219811,5,12,0,LLC,445291,10
754,64315.174,20714.01195609688,0.2587426252670386,4,9,0,Sole,722514,19
677,49440.295,42833.99274100321,0.0961858636024235,5,12,0,Sole,444140,20
705,93169.301,13826.766411325838,0.5615274161503805,5,9,1,Partner,445291,15
669,598825.516,529439.4001406189,0.09425465184510133,5,11,0,LLC,459210,17
682,19050.076,14593.14259628401,0.10878440492574748,5,10,0,Sole,722513,19
644,71932.434,49867.89195414765,0.12020499092906677,5,9,1,LLC,445292,13
643,269053.02,79038.79274914513,0.2836719061633505,5,9,0,Corp,459910,19
724,28174.31,5741.763095581767,0.4089090977078665,4,12,1,Sole,445110,19
677,76779.038,50330.57310009035,0.1271245839768747,5,9,1,Partner,445320,18
698,414832.02,357517.9809127018,0.09669257728450051,5,9,0,LLC,445230,22
636,191581.01,203514.63470698183,0.07844686053979864,5,10,0,LLC,459310,19
694,297369.166,164892.57757026242,0.1502842893141991,5,10,1,Sole,445292,24
648,227458.639,150527.1830575109,0.1259233461911751,5,12,0,Partner,445292,14
715,387893.945,414155.91070627066,0.07804909837346732,4,10,0,Corp,722410,27
762,364729.716,71797.72618473083,0.4233301612059116,4,12,1,Partner,458310,17
757,511489.836,175285.09381876388,0.24317043777876093,4,13,0,LLC,445291,12
709,491847.489,195897.8344502657,0.20922789098215275,5,9,0,LLC,441120,17
704,32562.814,17780.62840545726,0.15261371934978857,5,9,0,LLC,445110,20
726,499830.247,195995.7551076489,0.2125174627402316,4,11,1,Sole,722513,17
705,397822.45,107218.10936084711,0.30920029303780483,5,8,1,Sole,445240,15
744,34195.382,15475.844942284353,0.18413309110384776,4,13,1,Sole,459310,11
688,43088.204,15947.1882434474,0.22516092566613152,5,11,1,Sole,445110,22
652,47568.119,17777.885446586588,0.22297420739808904,5,8,0,LLC,722514,19
685,75720.025,37575.533049635305,0.16792847822007345,5,12,0,Partner,722514,15
722,111442.962,105119.58474548075,0.08834617756991528,4,10,0,LLC,458210,11
707,54439.963,15600.815352012154,0.2907965693439354,5,8,0,Corp,445230,15
708,161578.446,37183.40919622024,0.3621203862438931,5,12,1,LLC,445110,16
662,307077.266,371011.1567174553,0.06897305297520914,5,9,1,Sole,445240,21
680,626780.72,425815.58446915576,0.1226627877694554,5,11,0,Partner,441120,22
688,66318.305,16509.82833911251,0.3347415432281681,5,10,0,Partner,445250,16
762,36498.995,14908.356586527783,0.20401865886513945,4,12,0,Partner,445110,20
745,512547.172,544382.438778831,0.07846003340803258,4,9,0,Sole,445131,14
724,82185.65,19548.948680564517,0.350341303697611,4,9,1,LLC,441120,13
677,22584.173,17540.45839395216,0.10729562331823513,5,11,1,Sole,445230,14
700,316238.767,338606.54577207135,0.07782847352594499,5,8,1,LLC,722513,27
625,56251.85,37087.106198478454,0.126395792154282,5,12,0,Sole,722410,13
630,19022.733,6239.19124618449,0.25407583891092117,5,9,0,LLC,445320,19
705,352469.97,176095.71471469974,0.166798479722165,5,10,0,Sole,722410,13
688,11403.171,4881.313188623673,0.19467389476558766,5,8,0,LLC,722410,17
741,143335.698,124531.19888667141,0.09591685944395446,4,13,1,Sole,444240,13
674,89169.134,36383.477096669514,0.2042344976243864,5,8,1,Partner,458210,16
709,132813.621,346100.427079498,0.03197858449177171,5,10,1,LLC,445250,22
602,35298.794,6762.842588985996,0.43496002279534324,5,11,0,Corp,444140,15
738,347714.125,506461.5580325896,0.057212984132289826,4,12,0,Partner,445292,24
677,413512.572,220355.70590538683,0.15638070663255563,5,9,1,LLC,458310,18
765,91458.932,44158.8065155105,0.17259473858265703,4,10,1,Corp,459310,22
621,20739.73,17423.909491415736,0.09919190834782646,5,9,0,Partner,445230,20
748,465963.594,174541.1915907112,0.22247069099341754,4,9,1,Partner,445292,21
680,553247.122,118890.81761972915,0.38778374778106234,5,8,0,Corp,459210,14
806,288905.139,74699.84006843722,0.3222955795881623,4,11,1,Sole,445292,11
711,854551.976,223150.21100307506,0.3191243438514398,5,8,0,LLC,722330,13
758,50935.55,29492.65027894516,0.1439215915328204,4,13,0,Sole,459910,12
686,274118.936,151650.92265317187,0.15063043644587337,5,12,0,Corp,459210,20
652,210530.38,157667.07860476407,0.11127369447437215,5,8,0,Partner,445240,19
749,299212.002,107313.32180712442,0.23235077509588967,4,9,1,LLC,444140,27
690,33449.1,12847.324675446627,0.21696540489299163,5,10,1,Partner,459310,17
706,110760.514,43183.059210006584,0.21374221748501096,5,12,0,LLC,445291,20
819,20964.124,6089.5809598482565,0.28688514773878077,4,11,1,LLC,458210,10
678,116896.348,30244.131591773457,0.322090991562245,5,8,0,LLC,459910,19
646,217904.831,189756.02912588377,0.0956951723764213,5,10,0,Corp,722410,16
682,128984.916,87412.5542774615,0.12296566653208374,5,8,1,LLC,445292,22
685,10864.717,6584.160135639089,0.1375107932798557,5,11,1,Sole,445291,18
646,164797.649,102839.58041475779,0.13353941508979475,5,12,0,Sole,722513,15
697,148831.023,45457.88535169525,0.2728368280672227,5,12,0,LLC,445230,17
708,16658.087,10226.006164346501,0.13574937217489724,5,10,1,Sole,445230,14
684,274560.762,134851.42625181278,0.1696686800870408,5,10,1,LLC,445292,22
710,319177.253,81427.0250151723,0.32664959098911744,5,12,0,Sole,445230,13
694,602366.575,256517.8786536477,0.1956870018058662,5,8,0,Corp,458210,21
688,686028.561,373104.7937139857,0.15322517349864068,5,8,1,Sole,459910,15
596,169331.043,53815.015703966696,0.2622115791552187,5,11,0,Corp,722514,16
645,578313.534,1510051.7739108282,0.03191466367751566,5,8,1,Sole,441120,22
694,159284.155,155411.59000088557,0.08540984352105076,5,9,0,LLC,458210,31
672,124560.421,29847.382535802524,0.3477703638127155,5,8,0,Corp,445320,22
688,131487.589,75872.06972899157,0.14441808589737767,5,12,1,LLC,459210,17
690,134434.604,67171.48470039346,0.16678034908168474,5,9,1,LLC,444140,18
744,76344.819,30052.349431799095,0.21169952999641842,4,9,0,Corp,722410,11
715,475910.536,706582.997111562,0.05612817106476673,4,10,0,Partner,722511,17
733,446473.527,504460.149664557,0.07375434367757369,4,9,0,Sole,722511,12
627,39896.534,13715.268023687187,0.24240949290416108,5,12,0,Corp,458210,12
691,203660.233,37717.29780627665,0.4499708905580459,5,11,0,Corp,459310,17
622,110073.258,17110.551114397236,0.5360886063033824,5,11,1,LLC,445291,25
623,63348.185,38981.28190574313,0.1354243667366133,5,12,0,LLC,722330,18
714,391586.139,194500.94699792433,0.16777387850120978,4,9,0,Sole,445110,25
662,82953.945,66598.6854545606,0.10379827623949923,5,9,0,LLC,445110,29
748,16134.216,8116.998093436046,0.1656422712587882,4,12,0,Partner,445292,11
699,279187.029,119828.3086200171,0.19415767457568475,5,11,0,Sole,722410,16
657,53545.667,23897.722369293828,0.18671816701662192,5,9,0,Corp,459210,21
641,96821.744,58751.42193106017,0.137332483222863,5,8,1,Sole,445131,14
694,148709.713,56391.87314815254,0.21975641863812292,5,12,1,Sole,722514,13
708,181020.245,53940.82502381104,0.2796586891284607,5,8,0,Corp,445250,21
688,15529.164,4159.879500797805,0.31109002069694824,5,11,0,LLC,459310,14
801,56175.69,9610.269733424502,0.4871150997685757,4,11,1,LLC,445131,19
671,102986.962,129401.77692992793,0.06632248054816656,5,9,1,Corp,458210,20
750,468597.121,631573.8258729781,0.06182928817443903,4,11,1,Partner,445320,22
654,344915.333,128155.58309766442,0.22428164050225052,5,12,0,Partner,445131,21
757,133984.726,31024.2499783909,0.3598924660905674,4,9,1,Partner,445240,6
644,243763.446,62713.8947704147,0.3239094075462039,5,11,0,Sole,445291,24
736,153688.405,130050.37031314634,0.09848005086409724,4,9,0,Sole,722514,18
751,307120.448,163907.63497588146,0.1561450793334469,4,11,1,LLC,722330,22
672,40353.442,25455.494070904013,0.13210455958806339,5,11,0,LLC,459210,18
659,720300.992,995343.9981018009,0.06030586689741356,5,8,0,Corp,445131,12
726,23133.736,5651.926082890835,0.3410892685184058,4,12,1,Sole,445250,19
667,527612.622,187869.92077266553,0.23403277288440288,5,11,0,Partner,445240,13
688,701086.055,426563.3579799966,0.13696403318216194,5,10,1,Partner,458310,21
713,130631.048,66683.31670048911,0.16324803871950808,5,12,1,Sole,458210,10
685,449813.236,114472.26345744793,0.3274543125223272,5,11,1,Corp,445131,16
640,383340.976,387451.7640724671,0.08244918282875202,5,8,0,Sole,445131,20
609,11616.57,15109.902579764055,0.06406709076314351,5,10,0,Sole,722514,13
667,180366.677,38942.2720993172,0.38597019656000525,5,9,0,LLC,722514,22
747,122809.719,47040.891556905815,0.21755844566890614,4,9,0,Sole,445240,21
573,235197.485,67683.17250711439,0.2895814379062458,5,9,0,Sole,445292,16
719,255152.699,155595.00687162083,0.13665428823310655,4,9,1,Partner,458310,14
661,30656.103,9804.675437873879,0.26055684006955515,5,11,0,Partner,445131,13
709,235597.985,58360.55503350232,0.3364115609489337,5,11,0,Partner,458310,12
738,456240.666,115753.50742720594,0.32845704933744424,4,8,1,LLC,722511,15
713,47813.467,16109.658287073378,0.24733333956130638,5,11,0,Sole,444240,20
692,150578.375,104634.76855136425,0.1199237891036847,5,9,1,LLC,445250,17
711,22700.223,6895.0259757960575,0.27435505778230196,5,12,1,Partner,458210,20
667,262614.873,57874.091182881035,0.37814110429561937,5,9,0,Sole,445131,22
691,136958.723,75064.17779984561,0.15204625230292126,5,12,1,LLC,722513,18
681,50968.494,17841.5761827565,0.23806049737382484,5,10,1,Sole,445320,21
694,51078.088,18269.875953094877,0.23297954207577914,5,11,1,Sole,445240,14
741,117148.373,49670.23723479,0.19654354317899084,4,11,1,LLC,459910,16
783,54782.821,25887.80948635508,0.17634690512302995,4,13,0,Partner,722514,14
673,513527.405,306917.77517848555,0.13943131964833314,5,8,0,Corp,445110,19
630,64700.843,30603.370432538093,0.1761811473854549,5,9,0,Sole,722330,12
685,745254.043,816446.8116378989,0.07606680888218988,5,10,1,Sole,459210,13
704,135246.619,88129.67826203493,0.12788599488384306,5,12,0,Partner,722513,14
652,172571.583,50431.65468623026,0.28515751346002427,5,8,0,Sole,445291,15
774,81133.052,42612.75512583201,0.1586634716929643,4,13,0,Corp,445320,21
622,65950.213,40185.56788013037,0.13676181209450422,5,9,0,LLC,722330,17
789,68692.526,17157.68308295974,0.3336334596570249,4,12,0,Sole,459310,21
628,68722.546,18360.95903947444,0.31190521263192456,5,10,0,Corp,722513,24
664,187651.31,46140.08152354753,0.33891594141822295,5,11,0,Sole,445240,12
721,500269.98,265164.9285809615,0.15721975459990462,4,10,0,Partner,445291,14
644,522529.297,459060.88479373057,0.09485475571045215,5,9,0,Partner,444140,15
584,24989.323,8319.112500970945,0.25032040173639747,5,9,0,LLC,445230,17
774,869775.196,637908.0366712329,0.11362337855399832,4,13,0,Partner,441120,17
733,383353.852,242719.64201655402,0.13161750762286695,4,8,0,Partner,444240,15
602,158125.2,43329.71852966145,0.30411229168219933,5,12,0,Sole,459210,17
726,50102.156,25552.895152771205,0.16339360537053937,4,8,0,Partner,445230,20
693,117102.069,38069.36775023805,0.2563348520527762,5,10,0,Partner,458210,21
735,244673.65,80667.26262477765,0.252760167754478,4,12,1,Sole,445230,23
725,86844.6,55702.189534381556,0.12992397714515355,4,12,0,Corp,722513,16
672,65037.661,17310.213927959165,0.31309867722543605,5,12,0,Sole,458210,17
726,30827.007,9266.946274379441,0.27721292148874865,4,10,0,Sole,445131,16
635,636302.081,165284.2765028802,0.32081196432343434,5,9,0,LLC,459210,19
666,134974.127,240008.40495532867,0.04686437509869773,5,10,0,Partner,445131,16
657,1123084.441,387375.8631156275,0.2416009333431227,5,10,0,Sole,722511,28
749,148347.41,20989.172573759854,0.5889838736245224,4,12,0,Corp,445240,15
653,63881.206,21208.130979699963,0.25100909827597856,5,10,0,Corp,722410,17
684,39155.364,26530.112609082244,0.12299031851387514,5,10,1,LLC,722511,17
687,261372.206,49371.311033810656,0.44116748594645394,5,9,0,Corp,459910,18
626,105829.232,21186.043304480827,0.416269453428401,5,8,0,Partner,722514,15
680,59235.266,44836.719097225825,0.11009441069857602,5,8,1,Sole,722410,12
756,324377.28,199104.36378617457,0.13576518106368604,4,12,1,Corp,445131,17
689,133841.934,34469.508074336445,0.323575679581691,5,10,1,Partner,444140,20
709,30854.095,18765.308746546005,0.1370174409630532,5,12,0,LLC,459210,22
757,173466.249,266141.26452189905,0.054315217807235416,4,11,0,LLC,445110,15
737,63268.594,16239.924873273147,0.32465561721965575,4,9,0,LLC,445110,18
626,246324.482,48934.66600979116,0.4194784973613488,5,8,0,LLC,459910,25
756,750006.719,426277.04156771186,0.14661957793178215,4,10,0,LLC,445240,15
628,74478.776,113601.55589725482,0.054634504058026265,5,10,1,Corp,459210,14
683,617784.776,129112.40031733042,0.39873834380071055,5,9,1,Corp,459210,17
742,159685.597,110432.82724099304,0.1204997953578941,4,13,0,Sole,445250,23
674,56519.922,23857.837446382517,0.19741912948250723,5,12,0,Corp,459310,20
653,147618.759,56056.95376480697,0.21944758720947524,5,11,0,Corp,722410,15
687,629899.929,359553.55895764806,0.14599121449993216,5,9,0,Corp,722511,13
632,33265.568,13684.53360614242,0.20257399678001242,5,9,1,Sole,459310,16
693,339738.52,134980.07193797152,0.20974609753018628,5,10,1,Corp,459310,17
751,25820.608,6295.524918483329,0.3417852142902341,4,10,0,Corp,445291,18
753,258834.163,200026.3951711255,0.10783333651981429,4,12,1,Partner,722511,15
674,76660.132,44278.03095090144,0.1442779680157226,5,8,0,Sole,459210,16
631,1019017.54,474395.2195781456,0.17900291745951089,5,9,0,Corp,722330,18
599,516583.835,422586.1513592143,0.10186953069381036,5,8,0,LLC,458310,14
693,63116.53,29789.32243740018,0.17656362760133887,5,8,1,Corp,445250,19
751,115107.093,22923.037749505693,0.4184549122511847,4,11,0,Corp,445292,14
663,750063.52,276414.16248117696,0.22612912729314213,5,9,0,Corp,445110,18
642,64115.993,24852.41386845905,0.21498915336540522,5,12,0,Sole,445230,18
701,52156.084,34793.769246148484,0.12491720292174019,5,11,1,LLC,459910,21
709,203498.278,280572.02566602675,0.06044148483113271,5,8,0,LLC,459210,21
714,402317.57,459226.1839725426,0.07300642980904423,4,11,1,Sole,445240,16
648,314102.724,116404.3013334245,0.22486477475625727,5,11,0,Sole,445291,20
709,213913.951,72009.28809237514,0.24755365669586307,5,9,1,Corp,722513,19
804,359076.715,523578.6724459237,0.057151028409057,4,13,0,Partner,445292,14
659,22281.136,7659.0571269272195,0.24242688134619747,5,10,0,LLC,441120,19
666,118837.656,74028.00152744149,0.13377556864518353,5,10,0,Corp,444140,16
769,308237.383,102696.75728585602,0.25011937340762574,4,11,1,Partner,722514,18
714,89178.819,42445.72007816013,0.17508404230898683,4,8,1,Partner,459310,20
716,29640.903,8424.829002274799,0.29318995665467534,4,12,1,Corp,458210,19
629,223151.495,50693.41375071467,0.3668318335812313,5,9,0,Corp,444140,13
636,36533.302,13364.45233899662,0.2278014658670185,5,10,0,Partner,445320,16
